Date,AAPL,AMZN,BRK-B,GOOGL,JNJ,JPM,META,MSFT,NVDA,V
2020-06-25,88.31207275390625,137.72900390625,178.85000610351562,71.42168426513672,118.23214721679688,83.24005889892578,233.6283416748047,190.42185974121094,9.446240425109863,185.73968505859375
2020-06-26,85.59862518310547,134.64349365234375,175.3699951171875,67.52820587158203,116.65763854980469,78.67695617675781,214.19900512695312,186.61038208007812,9.112787246704102,181.2297821044922
2020-06-29,87.57136535644531,134.0189971923828,177.19000244140625,69.2444839477539,117.69886016845703,79.02534484863281,218.71926879882812,188.6159210205078,9.157577514648438,183.2501220703125
2020-06-30,88.30237579345703,137.9409942626953,178.50999450683594,70.2793197631836,119.04481506347656,79.92606353759766,225.0933380126953,193.43492126464844,9.453956604003906,184.96408081054688
2020-07-01,88.13536071777344,143.93499755859375,177.99000549316406,71.4662857055664,118.83318328857422,79.24627685546875,235.4821014404297,194.56600952148438,9.486056327819824,185.5481719970703
2020-07-02,88.13536071777344,144.51499938964844,178.8300018310547,72.85051727294922,119.33262634277344,79.50369262695312,231.38803100585938,196.04876708984375,9.567927360534668,187.35792541503906
2020-07-06,90.49300384521484,152.8520050048828,182.72000122070312,74.32344818115234,121.03410339355469,81.511474609375,238.18832397460938,200.26902770996094,9.793878555297852,189.35911560058594
2020-07-07,90.21221160888672,150.00599670410156,181.14999389648438,73.84123229980469,120.924072265625,79.21194458007812,238.76329040527344,197.94027709960938,9.826231002807617,185.95028686523438
2020-07-08,92.31326293945312,154.0554962158203,181.1999969482422,74.51921844482422,121.27957916259766,80.05281066894531,241.45962524414062,202.2935333251953,10.168895721435547,186.78338623046875
2020-07-09,92.71023559570312,159.13150024414062,178.8000030517578,75.2656021118164,120.61930847167969,78.31964111328125,242.37159729003906,203.70977783203125,10.460542678833008,184.0448760986328
2020-07-10,92.87240600585938,160.0,182.89999389648438,76.27415466308594,120.51773834228516,82.60111999511719,242.93661499023438,203.09194946289062,10.430928230285645,184.37045288085938
2020-07-13,92.44398498535156,155.1999969482422,184.1300048828125,74.94692993164062,122.92180633544922,83.78519439697266,236.9194793701172,196.81874084472656,10.005899429321289,180.9903564453125
2020-07-14,93.97378540039062,154.1999969482422,189.7100067138672,75.37464141845703,125.21582794189453,84.26567077636719,237.6431121826172,198.0353240966797,10.32915210723877,185.1173095703125
2020-07-15,94.62006378173828,150.44349670410156,190.55999755859375,75.1773910522461,125.50365447998047,85.56987762451172,238.18832397460938,197.7406463623047,10.18009090423584,188.2005157470703
2020-07-16,93.45579528808594,149.9949951171875,191.00999450683594,75.08024597167969,126.34173583984375,85.81010437011719,238.8326873779297,193.8246307373047,10.088019371032715,185.28004455566406
2020-07-17,93.26695251464844,148.09849548339844,190.75999450683594,75.17589569091797,126.4264144897461,84.2227554321289,239.92311096191406,192.83615112304688,10.154459953308105,186.80252075195312
2020-07-20,95.23248291015625,159.8419952392578,190.47999572753906,77.5047378540039,126.63800048828125,83.48487854003906,243.28359985351562,201.12442016601562,10.462284088134766,190.03892517089844
2020-07-21,93.91812896728516,156.9145050048828,192.27000427246094,77.11222839355469,126.75653839111328,85.29530334472656,239.64553833007812,198.41555786132812,10.28087329864502,188.1334686279297
2020-07-22,94.18195343017578,154.99549865722656,192.10000610351562,77.5548095703125,126.98506164550781,84.67752838134766,237.78189086914062,201.26698303222656,10.390617370605469,190.412353515625
2020-07-23,89.89513397216797,149.32749938964844,193.25,75.17094421386719,126.64649200439453,84.92633819580078,230.57521057128906,192.51296997070312,10.08304214477539,189.04310607910156
2020-07-24,89.67243957519531,150.44549560546875,194.52000427246094,74.7477035522461,125.38516235351562,84.32574462890625,228.70164489746094,191.3343505859375,10.14749526977539,186.8599395751953
2020-07-27,91.79767608642578,152.760498046875,192.13999938964844,75.79936981201172,124.58942413330078,83.14166259765625,231.4673614501953,193.7581024169922,10.373446464538574,188.54522705078125
2020-07-28,90.28968048095703,150.01649475097656,194.1199951171875,74.5217056274414,124.29319763183594,83.50203704833984,228.1167755126953,192.0186767578125,10.168396949768066,188.38243103027344
2020-07-29,92.02037048339844,151.67649841308594,196.41000366210938,75.50596618652344,124.0477066040039,85.52696990966797,231.25914001464844,193.9576873779297,10.417244911193848,190.144287109375
2020-07-30,93.13385772705078,152.593994140625,194.3000030517578,76.2424545288086,124.30166625976562,83.24461364746094,232.45863342285156,193.80560302734375,10.565056800842285,185.81629943847656
2020-07-31,102.8838882446289,158.23399353027344,195.77999877929688,73.74359893798828,123.38740539550781,82.9186019897461,251.4617919921875,194.86065673828125,10.565802574157715,182.311767578125
2020-08-03,105.47632598876953,155.59449768066406,199.25999450683594,73.48637390136719,124.73339080810547,82.45524597167969,249.76666259765625,205.8198699951172,10.959482192993164,182.58946228027344
2020-08-04,106.18069458007812,156.94149780273438,200.24000549316406,73.01753234863281,124.62332153320312,81.98336791992188,247.6551971435547,202.73074340820312,11.175976753234863,184.12149047851562
2020-08-05,106.56558990478516,160.25149536132812,203.6199951171875,73.30448913574219,125.62217712402344,83.40765380859375,246.95135498046875,202.39808654785156,11.234705924987793,187.76966857910156
2020-08-06,110.2835693359375,161.25,205.02000427246094,74.58611297607422,124.90264892578125,83.43339538574219,262.970703125,205.63925170898438,11.283231735229492,190.3262176513672
2020-08-07,107.77620697021484,158.3730010986328,209.47999572753906,74.26001739501953,125.7915267944336,85.26954650878906,266.10321044921875,201.9608612060547,11.147858619689941,188.0185546875
2020-08-10,109.34271240234375,157.4080047607422,212.5800018310547,74.18319702148438,125.30899810791016,86.35064697265625,260.7105407714844,197.94027709960938,11.113515853881836,188.43031311035156
2020-08-11,106.09085845947266,154.0334930419922,212.66000366210938,73.3763656616211,124.41168212890625,89.07913970947266,253.90036010742188,193.31141662597656,10.799968719482422,189.3687286376953
2020-08-12,109.6167221069336,158.11199951171875,213.24000549316406,74.69961547851562,126.68882751464844,88.3240737915039,257.6276550292969,198.83375549316406,11.387496948242188,190.29745483398438
2020-08-13,111.55668640136719,158.05099487304688,211.97999572753906,75.16598510742188,125.28359985351562,87.83499908447266,259.02532958984375,198.3679656982422,11.390235900878906,189.47274780273438
